YearMonthDayHourMinute,STN,isitu-LST,insitu-TA
2.02108E+11,100,24.775011,21.140074
2.02108E+11,101,39.713264,27.80493
2.02108E+11,102,31.38177,25.434454
2.02108E+11,104,30.06403,27.200611
2.02108E+11,105,31.305178,29.16535
2.02108E+11,106,28.476568,26.425686
2.02108E+11,108,29.172413,26.355482
2.02108E+11,112,28.378313,25.408024
2.02108E+11,114,33.018105,26.789036
2.02108E+11,115,28.029625,25.370153
2.02108E+11,119,31.475225,27.219938
2.02108E+11,121,34.593864,25.486732
2.02108E+11,127,28.879736,25.541252
2.02108E+11,129,30.75845,27.456547
2.02108E+11,130,27.878883,25.486774
2.02108E+11,131,32.51033,28.656729
2.02108E+11,133,31.400398,28.445024
2.02108E+11,135,34.766254,26.852793
2.02108E+11,136,32.002354,27.055151
2.02108E+11,137,32.40204,27.72068
2.02108E+11,138,32.436855,30.984804
2.02108E+11,140,32.6474,27.375078
2.02108E+11,143,34.595585,30.877268
2.02108E+11,146,31.595108,28.593468
2.02108E+11,152,32.466515,30.725178
2.02108E+11,155,35.207874,30.418081
2.02108E+11,156,33.383434,28.370848
2.02108E+11,159,38.445255,29.00889
2.02108E+11,162,34.38099,29.013496
2.02108E+11,165,38.325005,28.909288
2.02108E+11,168,38.295002,28.50157
2.02108E+11,169,30.550806,27.810543
2.02108E+11,170,34.307835,28.857254
2.02108E+11,172,33.12883,28.802681
2.02108E+11,174,32.40692,29.09411
2.02108E+11,177,35.66745,27.9398
2.02108E+11,184,26.674265,26.542778
2.02108E+11,185,25.450102,23.779066
2.02108E+11,188,25.114382,24.674934
2.02108E+11,189,26.115223,24.591442
2.02108E+11,192,36.911877,30.787094
2.02108E+11,201,28.94352,25.659775
2.02108E+11,202,31.388565,26.51919
2.02108E+11,203,30.603468,27.552435
2.02108E+11,211,35.360588,26.97362
2.02108E+11,212,32.22716,26.405766
2.02108E+11,216,25.82778,21.331797
2.02108E+11,217,28.290611,25.159716
2.02108E+11,221,33.609337,25.590412
2.02108E+11,226,30.938183,27.250383
2.02108E+11,232,30.542679,27.051462
2.02108E+11,235,29.472818,27.179947
2.02108E+11,236,32.40348,27.305706
2.02108E+11,238,33.4408,27.662106
2.02108E+11,239,32.926086,26.78454
2.02108E+11,243,35.860413,28.501982
2.02108E+11,244,31.136263,27.011465
2.02108E+11,245,33.251026,28.323559
2.02108E+11,247,33.709766,28.573236
2.02108E+11,248,30.745092,27.109735
2.02108E+11,251,32.601944,28.589148
2.02108E+11,252,36.34825,28.371103
2.02108E+11,253,32.54988,29.171793
2.02108E+11,254,34.005043,28.832327
2.02108E+11,255,34.647102,31.611115
2.02108E+11,257,32.623802,29.33774
2.02108E+11,258,32.622593,29.709066
2.02108E+11,259,32.036415,29.741352
2.02108E+11,260,33.491264,30.327034
2.02108E+11,261,38.8697,30.222189
2.02108E+11,262,41.61352,29.186604
2.02108E+11,263,36.55256,31.779564
2.02108E+11,264,35.49401,29.67979
2.02108E+11,266,34.194557,28.786177
2.02108E+11,268,34.6985,29.411722
2.02108E+11,271,28.341623,22.391542
2.02108E+11,272,30.609537,24.780611
2.02108E+11,273,31.24608,26.123222
2.02108E+11,276,38.670433,28.636211
2.02108E+11,277,33.02828,27.403128
2.02108E+11,278,33.779003,29.53301
2.02108E+11,279,34.053757,28.31466
2.02108E+11,281,34.36368,29.03525
2.02108E+11,283,35.743965,30.968328
2.02108E+11,284,36.524513,28.853619
2.02108E+11,285,40.14503,31.137148
2.02108E+11,288,38.50564,30.724215
2.02108E+11,289,40.352043,30.977625
2.02108E+11,294,33.42392,27.759245
2.02108E+11,295,39.78226,29.383982
2.02108E+11,676,30.693876,26.714394
2.02108E+11,702,32.207397,28.590338
2.02108E+11,972,30.985176,26.814302
2.02108E+11,973,34.26572,29.8556
2.02108E+11,974,32.998653,29.526407
2.02108E+11,977,30.976954,27.521852
2.02108E+11,978,35.08661,27.775526
2.02108E+11,980,26.053957,24.675406
2.02108E+11,90,30.31396,29.089203
2.02108E+11,93,30.151596,26.88978
2.02108E+11,95,31.715248,27.861103
2.02108E+11,98,29.004354,25.830118
2.02108E+11,99,29.008501,26.181677
2.02108E+11,100,23.088266,20.464209
2.02108E+11,101,30.473495,27.215096
2.02108E+11,102,32.08094,25.616056
2.02108E+11,104,30.038414,26.153528
2.02108E+11,105,26.339972,28.488514
2.02108E+11,106,27.109865,25.10038
2.02108E+11,108,28.294964,26.255075
2.02108E+11,112,27.710905,25.25668
2.02108E+11,114,30.672688,26.409231
2.02108E+11,115,26.270414,24.529299
2.02108E+11,119,27.72685,26.524374
2.02108E+11,121,31.700607,24.811592
2.02108E+11,127,28.91921,25.916023
2.02108E+11,129,29.924744,27.192091
2.02108E+11,130,26.507124,25.114754
2.02108E+11,131,29.526348,28.298609
2.02108E+11,133,29.394293,27.675732
2.02108E+11,135,31.407993,26.26438
2.02108E+11,136,30.340513,26.329264
2.02108E+11,137,32.458122,27.384893
2.02108E+11,138,30.310293,30.445757
2.02108E+11,140,31.58478,27.300459
2.02108E+11,143,31.847502,30.556398
2.02108E+11,146,30.000135,28.194649
2.02108E+11,152,31.253231,29.81526
2.02108E+11,155,33.24977,29.205603
2.02108E+11,156,34.047997,29.530294
2.02108E+11,159,38.034954,29.072287
2.02108E+11,162,31.785568,28.166157
2.02108E+11,165,31.513193,27.977497
2.02108E+11,168,33.234608,27.714117
2.02108E+11,169,32.712685,28.398954
2.02108E+11,170,30.124628,27.84486
2.02108E+11,172,33.001183,28.584242
2.02108E+11,174,30.19975,27.960953
2.02108E+11,177,32.308826,27.340055
2.02108E+11,184,26.807877,26.107956
2.02108E+11,185,24.875748,24.287426
2.02108E+11,188,25.949268,25.667908
2.02108E+11,189,28.769396,26.33561
2.02108E+11,192,34.912403,30.247753
2.02108E+11,201,28.108105,25.32587
2.02108E+11,202,29.585241,26.587975
2.02108E+11,203,28.37358,26.868664
2.02108E+11,211,33.145042,26.738548
2.02108E+11,212,31.400625,25.81981
2.02108E+11,216,24.283792,21.172127
2.02108E+11,217,27.57094,24.461512
2.02108E+11,221,33.28582,25.268969
2.02108E+11,226,29.469152,26.748152
2.02108E+11,232,29.055788,26.80617
2.02108E+11,235,30.103712,27.082289
2.02108E+11,236,30.786684,27.368433
2.02108E+11,238,31.01422,26.785975
2.02108E+11,239,31.680933,26.931324
2.02108E+11,243,33.836655,28.345201
2.02108E+11,244,28.751535,26.667295
2.02108E+11,245,30.919937,27.526693
2.02108E+11,247,31.613958,28.567429
2.02108E+11,248,28.095549,26.094145
2.02108E+11,251,33.387993,29.402493
2.02108E+11,252,33.125572,27.766748
2.02108E+11,253,32.539406,29.771585
2.02108E+11,254,30.69155,28.57871
2.02108E+11,255,30.59685,30.031708
2.02108E+11,257,31.879581,30.07794
2.02108E+11,258,30.81302,28.681273
2.02108E+11,259,29.690937,29.06874
2.02108E+11,260,29.842943,27.845829
2.02108E+11,261,30.44177,27.746473
2.02108E+11,262,33.85895,28.03277
2.02108E+11,263,33.82611,30.658857
2.02108E+11,264,31.740574,29.120636
2.02108E+11,266,33.928104,28.715317
2.02108E+11,268,31.480421,27.82041
2.02108E+11,271,25.933329,21.769323
2.02108E+11,272,29.819935,24.10622
2.02108E+11,273,30.826263,26.471352
2.02108E+11,276,35.859486,28.008982
2.02108E+11,277,30.167301,26.144125
2.02108E+11,278,31.152212,28.803968
2.02108E+11,279,33.440002,28.930483
2.02108E+11,281,31.46274,28.871487
2.02108E+11,283,34.897465,31.371958
2.02108E+11,284,32.98171,28.325287
2.02108E+11,285,35.281414,30.488379
2.02108E+11,288,36.374702,31.37575
2.02108E+11,289,35.95787,29.07197
2.02108E+11,294,32.226467,27.179157
2.02108E+11,295,34.561775,28.461252
2.02108E+11,676,29.46744,25.77106
2.02108E+11,702,32.481407,28.204996
2.02108E+11,972,29.383472,26.793283
2.02108E+11,973,33.101692,29.703007
2.02108E+11,974,31.950317,29.378033
2.02108E+11,977,30.283693,27.765497
2.02108E+11,978,30.895084,26.89214
2.02108E+11,980,28.276411,26.188023
2.02108E+11,90,25.600573,28.909342
2.02108E+11,93,27.273111,26.107458
2.02108E+11,95,28.200384,26.839127
2.02108E+11,98,28.099401,25.318481
2.02108E+11,99,28.037615,25.885416
2.02108E+11,100,21.617308,19.736368
2.02108E+11,101,27.709078,26.525072
2.02108E+11,102,29.690035,25.991365
2.02108E+11,104,25.422455,25.298178
2.02108E+11,105,25.935923,27.723036
2.02108E+11,106,26.472946,25.78387
2.02108E+11,108,26.665594,25.823864
2.02108E+11,112,26.31284,25.073801
2.02108E+11,114,27.392265,25.661556
2.02108E+11,115,25.053438,24.242876
2.02108E+11,119,26.560064,25.955462
2.02108E+11,121,28.211018,24.636797
2.02108E+11,127,27.209906,25.546692
2.02108E+11,129,28.141655,26.016335
2.02108E+11,130,25.23546,24.897085
2.02108E+11,131,28.239918,28.298368
2.02108E+11,133,28.44347,27.369562
2.02108E+11,135,28.932571,25.564054
2.02108E+11,136,27.656355,25.886961
2.02108E+11,137,29.12057,27.106724
2.02108E+11,138,28.794542,30.199158
2.02108E+11,140,32.97176,27.719835
2.02108E+11,143,29.49454,30.36484
2.02108E+11,146,28.86542,28.343155
2.02108E+11,152,30.998377,29.033945
2.02108E+11,155,28.892668,27.800325
2.02108E+11,156,33.15575,29.00281
2.02108E+11,159,28.278852,26.870821
2.02108E+11,162,27.41768,27.23673
2.02108E+11,165,30.096363,28.110725
2.02108E+11,168,27.69987,26.930197
2.02108E+11,169,30.503994,26.990343
2.02108E+11,170,28.720545,27.417213
2.02108E+11,172,32.06445,28.523
2.02108E+11,174,27.5473,26.784744
2.02108E+11,177,29.150656,26.917196
2.02108E+11,184,25.816221,25.347633
2.02108E+11,185,25.85362,25.072214
2.02108E+11,188,26.803396,26.0386
2.02108E+11,189,29.230051,26.679419
2.02108E+11,192,30.128777,28.714296
2.02108E+11,201,25.998032,24.717642
2.02108E+11,202,27.638456,25.85454
2.02108E+11,203,26.584915,26.07104
2.02108E+11,211,28.526213,25.697075
2.02108E+11,212,28.223337,25.509747
2.02108E+11,216,22.752054,20.984869
2.02108E+11,217,25.650873,24.03641
2.02108E+11,221,27.887114,24.58896
2.02108E+11,226,28.454773,26.243124
2.02108E+11,232,28.226227,26.587296
2.02108E+11,235,28.900427,26.42982
2.02108E+11,236,30.027388,26.7466
2.02108E+11,238,28.817217,26.343622
2.02108E+11,239,29.502628,26.47867
2.02108E+11,243,30.527067,28.316133
2.02108E+11,244,29.098743,27.24045
2.02108E+11,245,30.760859,28.069132
2.02108E+11,247,29.9577,28.774683
2.02108E+11,248,28.361958,25.818163
2.02108E+11,251,32.279503,28.296808
2.02108E+11,252,31.447725,27.542004
2.02108E+11,253,29.685036,28.250576
2.02108E+11,254,30.329294,29.038988
2.02108E+11,255,28.568964,27.994528
2.02108E+11,257,30.49351,29.4327
2.02108E+11,258,28.262358,27.87134
2.02108E+11,259,28.24882,27.62342
2.02108E+11,260,28.779985,27.181742
2.02108E+11,261,29.756546,27.284718
2.02108E+11,262,30.38785,26.671999
2.02108E+11,263,32.79192,29.749884
2.02108E+11,264,30.24277,29.040264
2.02108E+11,266,28.811346,27.701803
2.02108E+11,268,28.568022,26.477577
2.02108E+11,271,23.63977,21.200605
2.02108E+11,272,28.88837,24.439259
2.02108E+11,273,29.422213,25.864073
2.02108E+11,276,30.536926,27.236599
2.02108E+11,277,28.105526,25.653128
2.02108E+11,278,29.526224,27.612148
2.02108E+11,279,29.798885,26.904108
2.02108E+11,281,29.47084,28.200125
2.02108E+11,283,31.50954,29.58643
2.02108E+11,284,30.513823,27.313557
2.02108E+11,285,31.03084,28.329882
2.02108E+11,288,33.23633,30.04449
2.02108E+11,289,32.47152,28.8974
2.02108E+11,294,26.968586,26.103802
2.02108E+11,295,29.89086,26.966387
2.02108E+11,676,27.726416,25.148918
2.02108E+11,702,34.013767,28.448675
2.02108E+11,972,27.969454,25.987352
2.02108E+11,973,29.141138,28.109135
2.02108E+11,974,30.984526,28.787611
2.02108E+11,977,27.879034,27.430098
2.02108E+11,978,28.51995,25.678663
2.02108E+11,980,26.561651,25.531828
2.02108E+11,90,24.690193,27.782106
2.02108E+11,93,26.4726,25.55264
2.02108E+11,95,26.003588,25.221603
2.02108E+11,98,27.02826,24.670767
2.02108E+11,99,27.675097,25.350622
2.02108E+11,100,20.386679,19.29827
2.02108E+11,101,26.193213,26.168058
2.02108E+11,102,26.041826,25.014118
2.02108E+11,104,25.361237,25.170597
2.02108E+11,105,24.711767,27.063717
2.02108E+11,106,24.165983,25.08552
2.02108E+11,108,25.979843,25.381128
2.02108E+11,112,25.204748,24.813444
2.02108E+11,114,25.17623,25.076393
2.02108E+11,115,23.535402,24.192104
2.02108E+11,119,25.637333,25.389563
2.02108E+11,121,25.417223,23.616217
2.02108E+11,127,25.75593,24.32969
2.02108E+11,129,26.539042,25.150917
2.02108E+11,130,24.56127,24.951443
2.02108E+11,131,28.329262,27.397882
2.02108E+11,133,27.878817,26.76335
2.02108E+11,135,27.294851,25.112593
2.02108E+11,136,26.090294,25.38794
2.02108E+11,137,27.089117,26.27116
2.02108E+11,138,29.380186,29.33947
2.02108E+11,140,27.79093,26.776823
2.02108E+11,143,28.642633,29.290363
2.02108E+11,146,27.76068,27.028757
2.02108E+11,152,27.42607,28.237196
2.02108E+11,155,28.364584,26.922522
2.02108E+11,156,28.46824,27.142008
2.02108E+11,159,28.28034,26.631426
2.02108E+11,162,26.861523,26.414904
2.02108E+11,165,28.903528,28.048166
2.02108E+11,168,27.129263,26.581718
2.02108E+11,169,27.621767,25.296846
2.02108E+11,170,28.242968,26.36301
2.02108E+11,172,28.268332,27.402212
2.02108E+11,174,26.258747,26.640705
2.02108E+11,177,27.794085,26.274624
2.02108E+11,184,26.223265,25.491919
2.02108E+11,185,27.010191,25.292627
2.02108E+11,188,25.570011,25.46211
2.02108E+11,189,27.765104,26.203445
2.02108E+11,192,28.294128,27.269178
2.02108E+11,201,26.370234,24.570345
2.02108E+11,202,25.916883,25.17449
2.02108E+11,203,26.122377,24.72019
2.02108E+11,211,25.585413,24.907173
2.02108E+11,212,25.457869,24.309273
2.02108E+11,216,21.787746,20.654316
2.02108E+11,217,24.056267,22.2175
2.02108E+11,221,24.876852,23.013872
2.02108E+11,226,26.564516,25.008709
2.02108E+11,232,27.211798,25.69368
2.02108E+11,235,28.339067,26.090218
2.02108E+11,236,27.68997,26.315638
2.02108E+11,238,27.228199,25.920431
2.02108E+11,239,27.453995,26.00964
2.02108E+11,243,28.205492,26.809809
2.02108E+11,244,26.52791,25.72836
2.02108E+11,245,27.325367,26.756638
2.02108E+11,247,27.904064,27.259832
2.02108E+11,248,25.460905,25.003048
2.02108E+11,251,28.01483,26.665474
2.02108E+11,252,27.711966,26.808327
2.02108E+11,253,29.019794,27.64758
2.02108E+11,254,27.592922,27.681921
2.02108E+11,255,28.403294,27.433393
2.02108E+11,257,29.010798,28.019579
2.02108E+11,258,27.619864,27.27149
2.02108E+11,259,28.84698,27.306274
2.02108E+11,260,28.109888,27.036345
2.02108E+11,261,28.435793,26.92159
2.02108E+11,262,28.379755,26.485785
2.02108E+11,263,29.086874,28.957657
2.02108E+11,264,28.250849,27.38434
2.02108E+11,266,29.011822,27.453157
2.02108E+11,268,28.244095,25.99753
2.02108E+11,271,22.316938,19.944025
2.02108E+11,272,25.603971,23.543634
2.02108E+11,273,25.66722,24.191748
2.02108E+11,276,26.135115,25.158834
2.02108E+11,277,25.778427,24.96517
2.02108E+11,278,26.893515,26.046122
2.02108E+11,279,27.75635,25.75737
2.02108E+11,281,26.194868,26.572178
2.02108E+11,283,28.623457,27.764608
2.02108E+11,284,27.37297,26.100975
2.02108E+11,285,29.244184,27.482155
2.02108E+11,288,31.983433,29.304846
2.02108E+11,289,27.48625,26.606024
2.02108E+11,294,26.66022,25.582201
2.02108E+11,295,28.27033,26.598848
2.02108E+11,676,24.323595,22.85763
2.02108E+11,702,27.90087,27.104097
2.02108E+11,972,26.095648,24.388664
2.02108E+11,973,27.627172,26.440184
2.02108E+11,974,28.50942,27.556091
2.02108E+11,977,27.289858,26.708162
2.02108E+11,978,26.684612,24.851397
2.02108E+11,980,27.654028,25.575788
2.02108E+11,90,23.544638,26.974709
2.02108E+11,93,24.62606,23.7469
2.02108E+11,95,24.722609,24.422472
2.02108E+11,98,24.752977,24.109331
2.02108E+11,99,25.33711,23.801865
2.02108E+11,100,19.29447,18.739595
2.02108E+11,101,24.275486,25.234728
2.02108E+11,102,24.554068,23.347599
2.02108E+11,104,23.071587,24.135668
2.02108E+11,105,23.324888,26.632257
2.02108E+11,106,23.562054,25.024837
2.02108E+11,108,24.167833,25.059792
2.02108E+11,112,23.791227,24.503334
2.02108E+11,114,23.714779,24.109068
2.02108E+11,115,23.20624,24.047714
2.02108E+11,119,24.143183,24.650797
2.02108E+11,121,23.476297,22.369896
2.02108E+11,127,24.306316,23.263433
2.02108E+11,129,26.01238,24.274082
2.02108E+11,130,24.859516,24.879547
2.02108E+11,131,26.475454,26.560476
2.02108E+11,133,26.240763,26.067984
2.02108E+11,135,23.680017,22.893526
2.02108E+11,136,25.249582,24.608938
2.02108E+11,137,25.905563,24.810518
2.02108E+11,138,27.785217,28.557858
2.02108E+11,140,26.347631,25.546335
2.02108E+11,143,28.486551,27.721094
2.02108E+11,146,26.856909,26.265104
2.02108E+11,152,26.448812,27.215319
2.02108E+11,155,26.17562,25.914215
2.02108E+11,156,26.999313,26.736847
2.02108E+11,159,27.504076,26.27989
2.02108E+11,162,27.05777,26.235552
2.02108E+11,165,27.225134,26.854788
2.02108E+11,168,26.143993,26.106182
2.02108E+11,169,27.234194,24.88906
2.02108E+11,170,27.01673,26.110737
2.02108E+11,172,26.354944,26.097252
2.02108E+11,174,24.198652,24.6052
2.02108E+11,177,25.742506,25.540974
2.02108E+11,184,25.586676,25.180399
2.02108E+11,185,25.897814,25.582497
2.02108E+11,188,25.449118,24.984154
2.02108E+11,189,26.862848,25.939978
2.02108E+11,192,27.015602,26.249168
2.02108E+11,201,24.94493,23.933277
2.02108E+11,202,23.998255,23.47608
2.02108E+11,203,25.07268,24.66755
2.02108E+11,211,23.757511,24.12759
2.02108E+11,212,24.149057,23.219332
2.02108E+11,216,21.13117,20.7857
2.02108E+11,217,22.168879,21.185026
2.02108E+11,221,22.774725,21.359108
2.02108E+11,226,24.622263,23.25398
2.02108E+11,232,24.162178,23.963816
2.02108E+11,235,26.054804,25.13579
2.02108E+11,236,26.033583,24.954851
2.02108E+11,238,25.310848,24.882313
2.02108E+11,239,26.336817,24.844917
2.02108E+11,243,26.336153,25.609634
2.02108E+11,244,25.621637,24.12076
2.02108E+11,245,27.15891,25.565327
2.02108E+11,247,25.881712,25.661499
2.02108E+11,248,23.44236,22.97516
2.02108E+11,251,27.225325,25.582968
2.02108E+11,252,25.425875,25.420073
2.02108E+11,253,26.652239,25.651714
2.02108E+11,254,26.090479,26.132544
2.02108E+11,255,26.65508,25.920036
2.02108E+11,257,26.831211,26.873617
2.02108E+11,258,26.978907,26.430004
2.02108E+11,259,26.412,25.840567
2.02108E+11,260,26.636599,25.981619
2.02108E+11,261,27.226313,25.370787
2.02108E+11,262,26.857965,24.47409
2.02108E+11,263,27.618979,27.56366
2.02108E+11,264,25.660192,24.402636
2.02108E+11,266,25.724432,26.109316
2.02108E+11,268,26.775482,25.590805
2.02108E+11,271,21.065924,19.214712
2.02108E+11,272,23.77764,21.925768
2.02108E+11,273,24.296005,22.917574
2.02108E+11,276,24.719366,23.007599
2.02108E+11,277,25.00276,24.241804
2.02108E+11,278,25.518396,23.977644
2.02108E+11,279,26.438797,24.482086
2.02108E+11,281,24.729364,24.791883
2.02108E+11,283,25.855682,25.660849
2.02108E+11,284,25.109318,24.23355
2.02108E+11,285,27.624365,26.392927
2.02108E+11,288,27.848606,27.35159
2.02108E+11,289,25.7026,24.914213
2.02108E+11,294,26.187601,25.328865
2.02108E+11,295,27.683327,25.862585
2.02108E+11,676,23.18973,21.701462
2.02108E+11,702,26.426805,26.13775
2.02108E+11,972,24.451414,23.039728
2.02108E+11,973,26.173906,25.287666
2.02108E+11,974,27.176764,26.068678
2.02108E+11,977,26.12631,25.218243
2.02108E+11,978,24.473392,23.112411
2.02108E+11,980,27.034885,25.47428
2.02108E+11,90,22.771688,26.867992
2.02108E+11,93,23.610748,22.659298
2.02108E+11,95,24.166397,23.606302
2.02108E+11,98,23.96567,23.097372
2.02108E+11,99,23.885576,22.762938
2.02108E+11,100,19.180576,18.642427
2.02108E+11,101,23.045973,24.724974
2.02108E+11,102,23.847792,23.010283
2.02108E+11,104,22.350449,24.126211
2.02108E+11,105,22.799723,26.207254
2.02108E+11,106,22.796663,24.92468
2.02108E+11,108,23.933405,24.616423
2.02108E+11,112,23.3981,24.263203
2.02108E+11,114,22.504223,22.955173
2.02108E+11,115,22.820078,23.901854
2.02108E+11,119,23.820738,24.294193
2.02108E+11,121,23.031837,22.011488
2.02108E+11,127,23.704672,22.6808
2.02108E+11,129,25.122677,23.680292
2.02108E+11,130,24.170664,25.150381
2.02108E+11,131,25.798595,25.892801
2.02108E+11,133,25.338758,25.491735
2.02108E+11,135,22.987015,22.112095
2.02108E+11,136,24.534737,23.619093
2.02108E+11,137,25.45286,25.189434
2.02108E+11,138,26.71108,27.677446
2.02108E+11,140,25.589796,25.51541
2.02108E+11,143,26.916323,26.401743
2.02108E+11,146,26.321087,25.612345
2.02108E+11,152,25.905039,26.398283
2.02108E+11,155,25.429573,24.924456
2.02108E+11,156,26.341043,26.507845
2.02108E+11,159,25.84611,25.391727
2.02108E+11,162,26.370777,25.830513
2.02108E+11,165,26.589401,26.35632
2.02108E+11,168,25.16134,25.938831
2.02108E+11,169,27.02817,24.857866
2.02108E+11,170,25.436947,25.288185
2.02108E+11,172,25.260435,25.345251
2.02108E+11,174,23.63871,23.877663
2.02108E+11,177,24.832067,24.737146
2.02108E+11,184,26.073536,25.646925
2.02108E+11,185,26.46932,25.679197
2.02108E+11,188,26.108435,25.152845
2.02108E+11,189,26.941141,25.537964
2.02108E+11,192,25.803646,25.858675
2.02108E+11,201,24.057137,23.476303
2.02108E+11,202,23.465475,22.866182
2.02108E+11,203,23.649439,22.608887
2.02108E+11,211,22.5371,21.829567
2.02108E+11,212,23.112858,22.255785
2.02108E+11,216,19.567694,19.558836
2.02108E+11,217,21.476284,20.179546
2.02108E+11,221,22.413538,20.884912
2.02108E+11,226,23.718967,22.486645
2.02108E+11,232,23.416315,22.893133
2.02108E+11,235,25.717493,24.892702
2.02108E+11,236,25.789225,24.87059
2.02108E+11,238,24.067034,23.727152
2.02108E+11,239,25.704077,24.094622
2.02108E+11,243,25.438162,25.33679
2.02108E+11,244,24.709465,23.428377
2.02108E+11,245,25.766897,25.137009
2.02108E+11,247,24.386026,24.08056
2.02108E+11,248,23.11262,22.227503
2.02108E+11,251,26.196718,24.153933
2.02108E+11,252,24.313387,24.83975
2.02108E+11,253,25.490606,25.139263
2.02108E+11,254,25.2908,24.965593
2.02108E+11,255,26.190008,25.903362
2.02108E+11,257,25.703009,25.743425
2.02108E+11,258,25.581652,25.784397
2.02108E+11,259,26.019726,25.685816
2.02108E+11,260,25.206387,24.563728
2.02108E+11,261,26.885206,25.344593
2.02108E+11,262,25.890764,24.204855
2.02108E+11,263,26.183733,25.9372
2.02108E+11,264,24.642843,23.442469
2.02108E+11,266,24.624907,25.28338
2.02108E+11,268,26.441904,25.275026
2.02108E+11,271,20.696411,18.761934
2.02108E+11,272,22.928316,21.3118
2.02108E+11,273,23.10168,22.39161
2.02108E+11,276,23.752285,22.037361
2.02108E+11,277,23.85174,23.617702
2.02108E+11,278,24.30621,23.126955
2.02108E+11,279,24.960531,23.866705
2.02108E+11,281,24.143393,23.970415
2.02108E+11,283,25.04859,24.637278
2.02108E+11,284,23.941772,22.831804
2.02108E+11,285,25.65764,24.610504
2.02108E+11,288,25.965967,25.466969
2.02108E+11,289,24.831835,24.079079
2.02108E+11,294,25.202616,25.074224
2.02108E+11,295,25.009966,24.370173
2.02108E+11,676,22.737085,21.28724
2.02108E+11,702,25.585695,25.60716
2.02108E+11,972,24.323044,22.748964
2.02108E+11,973,25.98131,24.574747
2.02108E+11,974,26.3413,25.32312
2.02108E+11,977,25.170166,24.111504
2.02108E+11,978,23.388605,22.021452
2.02108E+11,980,27.39099,24.932243
2.02108E+11,90,22.499784,26.92262
2.02108E+11,93,22.618567,21.738554
2.02108E+11,95,23.098227,22.562656
2.02108E+11,98,23.252474,22.562124
2.02108E+11,99,23.444365,22.284542
2.02108E+11,100,18.737202,18.192608
2.02108E+11,101,22.81233,23.489378
2.02108E+11,102,24.066355,23.447502
2.02108E+11,104,21.792122,23.34508
2.02108E+11,105,22.587528,26.066555
2.02108E+11,106,23.19068,25.92264
2.02108E+11,108,23.741266,24.230171
2.02108E+11,112,23.504858,24.199835
2.02108E+11,114,22.143934,22.562767
2.02108E+11,115,22.948587,24.049818
2.02108E+11,119,23.365843,23.644075
2.02108E+11,121,22.756876,21.670862
2.02108E+11,127,23.404615,22.341206
2.02108E+11,129,24.393084,22.97198
2.02108E+11,130,23.712881,24.966436
2.02108E+11,131,25.722666,25.661352
2.02108E+11,133,24.63657,24.695524
2.02108E+11,135,22.42813,21.354542
2.02108E+11,136,24.008081,23.198746
2.02108E+11,137,24.285059,24.132408
2.02108E+11,138,25.675947,26.744602
2.02108E+11,140,24.931484,24.41875
2.02108E+11,143,25.946014,25.759708
2.02108E+11,146,25.603327,25.715366
2.02108E+11,152,25.113405,26.070166
2.02108E+11,155,24.995855,25.347654
2.02108E+11,156,25.517183,25.860325
2.02108E+11,159,25.64887,25.286528
2.02108E+11,162,26.15523,26.021883
2.02108E+11,165,25.813917,26.072767
2.02108E+11,168,25.115393,26.0814
2.02108E+11,169,25.925528,24.768719
2.02108E+11,170,24.93963,24.855322
2.02108E+11,172,24.74183,24.394878
2.02108E+11,174,23.3626,23.428272
2.02108E+11,177,24.118456,23.553345
2.02108E+11,184,25.546045,25.764402
2.02108E+11,185,26.36524,25.775894
2.02108E+11,188,26.2871,25.465345
2.02108E+11,189,26.500792,25.825243
2.02108E+11,192,25.342577,25.767906
2.02108E+11,201,23.31359,22.27867
2.02108E+11,202,22.738108,22.185036
2.02108E+11,203,23.08667,22.08439
2.02108E+11,211,22.242788,21.627535
2.02108E+11,212,21.959475,21.536718
2.02108E+11,216,19.383244,19.13322
2.02108E+11,217,20.844706,19.615997
2.02108E+11,221,22.03119,20.522682
2.02108E+11,226,23.400066,22.144375
2.02108E+11,232,22.985628,22.111343
2.02108E+11,235,24.932425,24.36432
2.02108E+11,236,24.825815,23.454674
2.02108E+11,238,24.015646,23.58988
2.02108E+11,239,25.158892,24.116533
2.02108E+11,243,24.674713,24.505629
2.02108E+11,244,24.123442,22.48598
2.02108E+11,245,25.792044,25.06461
2.02108E+11,247,23.942411,23.568033
2.02108E+11,248,22.902384,21.775686
2.02108E+11,251,25.528124,24.152967
2.02108E+11,252,24.093119,24.603159
2.02108E+11,253,25.391325,25.306793
2.02108E+11,254,24.571081,24.329214
2.02108E+11,255,25.367212,25.355223
2.02108E+11,257,25.15037,25.432983
2.02108E+11,258,25.61439,25.345247
2.02108E+11,259,25.621635,25.045357
2.02108E+11,260,25.187483,24.557642
2.02108E+11,261,26.370302,24.639853
2.02108E+11,262,25.446283,23.856722
2.02108E+11,263,25.193,24.69073
2.02108E+11,264,23.967136,22.898079
2.02108E+11,266,24.474249,25.297388
2.02108E+11,268,24.771196,23.907877
2.02108E+11,271,20.1706,18.240286
2.02108E+11,272,22.383242,21.029016
2.02108E+11,273,22.881285,21.809864
2.02108E+11,276,23.300592,21.56745
2.02108E+11,277,23.251673,24.030476
